SK_ID_CURR,TARGET
101667,0.12973487173515996
101669,0.05921258885173414
101674,0.1342597417799153
101675,0.08448730893254358
101678,0.104382705607904
101682,0.08013865797409193
101686,0.09286488445956581
101697,0.1284568757918094
101700,0.09271938871629036
101711,0.06897478659458674
101714,0.05205276188082797
101715,0.10587179990211866
101728,0.09389991299611765
101732,0.07376942633894001
101757,0.09246194211603874
101758,0.10205704248135994
101759,0.10302900666570658
101762,0.05028119438760324
101764,0.07287032029317692
101780,0.11596622976519809
101784,0.08731107193344036
101789,0.07131258684871372
101816,0.0842472839359389
101819,0.0587011094392197
101827,0.044813207078788726
101863,0.08287350481749958
101867,0.10164817152648319
101870,0.07259630301548531
101873,0.10231610983515381
101878,0.09416333530379943
101879,0.05717276015699284
101880,0.0710635389993579
101887,0.11017432357859099
101897,0.06439087513844477
101901,0.06345396896506345
101903,0.14905889731278604
101920,0.06916687670521549
101921,0.0824872048057504
101922,0.08208656795766417
101961,0.15382210479335728
101962,0.07864959375425838
101971,0.07241565741392188
101976,0.12276728534543715
102002,0.10016279689609307
102005,0.06676024100124442
102007,0.13815534999598725
102017,0.06973261765276126
102019,0.11962475012076187
102029,0.05956715330447365
102051,0.09181827164083668
102052,0.0662258477668311
102054,0.0791041632526975
102062,0.11297957350497022
102067,0.1011900057495432
102068,0.09286127453577225
102070,0.07108431432191552
102090,0.07691063844153842
102092,0.14025570482693298
102099,0.12905243551207465
102100,0.05170918141255762
102112,0.100959103335738
102113,0.09815018868934008
102122,0.10079991435271754
102123,0.0732398753411877
102125,0.0704111984672617
102126,0.10535764148881416
102146,0.09384445768436851
102147,0.10232562779921216
102151,0.08567854494882109
102158,0.0914131303546594
102159,0.07453913790527343
102162,0.07054025677703925
102165,0.0798112193529843
102166,0.09929430474333184
102174,0.06614918384564059
102193,0.13275539901263547
102198,0.08819119165230188
102205,0.10304636763380377
102206,0.09621697107545157
102218,0.08846991742552081
102221,0.09426378365485477
102230,0.085341436544633
102238,0.08694774900092685
102248,0.06575250283028071
102252,0.10311053589065103
102259,0.06627802231083696
102262,0.09988523435360885
102273,0.0713211159497058
102286,0.09133671471974773
102293,0.08046920243977804
102294,0.058689488681386404
102296,0.07153085216929925
102298,0.10541356267847606
102303,0.07417886633984125
102309,0.09158658683684286
102315,0.06665264568660738
102340,0.0779071229112424
102342,0.06898722083567871
102344,0.08581746706998343
102346,0.10975886140844587
102347,0.06605425756481571
102374,0.10709088070787376
102380,0.1029242847098416
102387,0.08226454104227753
102393,0.07504560110879728
102403,0.0819221218613578
102413,0.08821515697389463
102414,0.06588573388761675
102415,0.07849497978857935
102416,0.08261464282594123
102439,0.0880202220693129
102441,0.08283817773606887
102443,0.07732071726935041
102444,0.09989876847569583
102445,0.14343657161404855
102448,0.07007632743106247
102449,0.09062676624928107
102450,0.13213762995743505
102456,0.07385608648315942
102458,0.09454306228083621
102459,0.07707232544934547
102465,0.052665559962935
102470,0.1294376097902858
102471,0.062449869306577914
102475,0.11571405647251014
102476,0.10763266750352614
102506,0.06961693863692792
102509,0.06833553934160772
102519,0.08393771617456519
102522,0.07268028855209724
102545,0.07007225057631208
102549,0.12098660287906209
102562,0.06654722184427866
102563,0.0787873690484756
102568,0.10120135864586124
102582,0.11189206527786466
102592,0.05667430525645384
102597,0.08169696405749065
102605,0.09817617817049346
102614,0.09164694638464423
102617,0.0929151337371267
102634,0.06410770474507176
102652,0.06223219440864411
102655,0.04559294413167988
102671,0.059111205568909614
102694,0.07982670215089857
102701,0.10082472469834698
102703,0.048543464663072015
102704,0.06928346204271009
102713,0.04337361581224867
102720,0.09006851918820691
102731,0.07220723708726544
102733,0.07546947697462514
102749,0.1058891419981743
102755,0.07098414204402956
102763,0.07814320813789004
102770,0.10501777525412138
102772,0.09185107504552942
102799,0.09141211168652258
102838,0.08469721194017737
102854,0.07934453720142394
102862,0.120816451137359
102863,0.09016831629407858
102867,0.0699484490976517
102868,0.06805341631551905
102878,0.08820489335956044
102887,0.08680463741313439
102898,0.10765129541245566
102904,0.08124325621106177
102912,0.12791957049515956
102919,0.0645647661477968
102927,0.0739827865398229
102932,0.09530496747394138
102933,0.1369154336271517
102935,0.05784893052615205
102958,0.09743507698506554
102969,0.0951469700150964
102971,0.07369715367559958
102975,0.06660614725831834
102979,0.10096150726634771
102982,0.059241635275273805
102987,0.12108253690342637
102989,0.08257718302910148
102995,0.08859613176697274
102996,0.0868189412000777
103000,0.057829565572248144
103001,0.10414997778866014
103004,0.0820081981504469
103010,0.082610819264054
103025,0.10484051835498617
103029,0.09920612882562617
103046,0.09275202029624119
103056,0.08104899779355791
103062,0.07788729917258795
103078,0.10279479501791236
103083,0.05850767176302589
103092,0.08748774247581202
103096,0.08151536760671965
103097,0.11782500780917907
103102,0.1260877090412009
103112,0.08892731175274081
103132,0.05841600355324464
103144,0.08566254971393192
103145,0.08021594084320902
103146,0.06718030885727258
103147,0.1074453533321923
103158,0.07951327635870244
103171,0.11003440596805046
103173,0.061200852588894024
103184,0.0928611944546324
103195,0.09767910568631007
103196,0.060430850897038174
103206,0.07407146096309095
103230,0.08480583128414076
103231,0.10623311399698307
103232,0.09086829573519112
103239,0.12362124195533732
103240,0.08241968610155351
103243,0.0678778222777101
103252,0.09782952428804226
103258,0.07579943140545481
103259,0.09980683572732002
103279,0.07030242955858354
103280,0.05258445055516935
103286,0.08284786306488033
103287,0.12246671897722386
103290,0.08850351663987753
103298,0.09109238936207786
103315,0.05002544838670571
103319,0.07618173194776184
103334,0.11245142899983218
103336,0.11753413086842339
103345,0.08684656091878164
103368,0.07609183528907251
103371,0.10503106719080592
103377,0.07111420592296375
103398,0.06056695719515333
103404,0.062412846286566806
103408,0.10729786100038556
103410,0.07611367884259947
103418,0.07269898546545259
103420,0.11424214659584221
103432,0.10281895983119436
103433,0.06956060993623803
103436,0.06370701588551009
103440,0.08312213825840971
103453,0.07757375814851787
103459,0.10528633810821059
103460,0.0826040613999273
103461,0.06276884710943408
103462,0.09061850048305967
103473,0.09515394944635341
103474,0.051987766023131696
103475,0.11237516180679298
103478,0.10876722619823864
103480,0.09542111535487052
103484,0.0633243081001025
103494,0.08939170998661558
103513,0.10619676098888403
103515,0.0851800318454374
103516,0.15366156247466856
103525,0.10971747772564737
103541,0.11526892791795472
103544,0.07073044280835024
103562,0.1163692471988614
103570,0.1569519119451397
103572,0.12418487091107215
103574,0.06829599923126846
103575,0.09229555980058061
103591,0.10670873491846516
103594,0.07385624884882246
103609,0.0663112747791698
103613,0.06906394674111073
103614,0.08228360622377733
103615,0.06251276549360223
103624,0.10980318651539704
103625,0.12983272229836032
103628,0.13527043937731642
103629,0.0664639299051027
103647,0.07708898621492773
103648,0.09320488927484767
103651,0.07288681140523261
103658,0.056955840419031414
103668,0.07615878725960136
103669,0.0756875075017102
103676,0.07931447940589226
103682,0.07620525141394822
103683,0.06013521511123771
103689,0.06654675934739016
103725,0.04897345397808956
103733,0.09717373286463936
103744,0.04933114495262186
103762,0.10247138826030555
103771,0.12687707202876647
103773,0.06254538915739488
103783,0.10387655781870687
103784,0.09719382235795822
103808,0.06684717641176674
103812,0.06937808807909648
103813,0.08702287727452791
103814,0.09086536487976936
103818,0.13453790048489997
103824,0.08380842265875497
103828,0.05501648356692435
103830,0.08751133363416048
103840,0.06312843141420033
103842,0.11057116624629892
103847,0.11610694348000378
103848,0.09381062586654738
103851,0.05748176776628506
103854,0.11552315056354018
103857,0.1827080759526964
103861,0.059487972842408365
103862,0.08319058544159931
103865,0.09843640677940009
103870,0.052204059394956474
103876,0.09591270212837051
103891,0.14351547889083682
103908,0.06745315874327114
103914,0.08674909853596265
103918,0.09465035141186355
103940,0.10007701724605465
103963,0.12835442813979084
103966,0.09874264316323517
103971,0.11887208615516398
103980,0.10992964470821927
103984,0.08015570559606741
103985,0.08537875388695691
103998,0.12487928458068501
104019,0.0757415150142454
104026,0.08814148662922792
104035,0.12260592757872736
104044,0.07562666203012183
104045,0.0844736208864221
104047,0.11193399964354667
104051,0.06580654714611306
104058,0.07943039863457159
104063,0.06781261314958505
104066,0.0907758624839399
104087,0.050383914388212284
104089,0.07516110908032243
104095,0.07962839819130232
104098,0.11405065398962418
104104,0.05545309688173933
104110,0.08841591594574974
104120,0.08554858976651906
104122,0.058088133061272806
104131,0.08326216861820541
104132,0.09172244487399267
104135,0.05876132811106359
104136,0.083067316681873
104149,0.07281382308844733
104150,0.08632416577939109
104156,0.09084882952582342
104165,0.08983714825158728
104175,0.07528353841238071
104179,0.10392495306873226
104184,0.09232633368881278
104206,0.067067111913655
104216,0.1019229120245977
104230,0.14860056910341882
104257,0.057460167012892076
104272,0.051535782162967995
104273,0.08826835716555909
104278,0.05169151119116919
104294,0.10108003279112135
104295,0.07427159026012817
104297,0.06527987072925223
104298,0.09489383072751656
104308,0.09997027212796591
104318,0.08018169799761946
104319,0.06418272052523058
104320,0.10455991127042126
104327,0.09982324828351209
104334,0.08795254129070024
104344,0.10530464084810458
104350,0.06719061357622681
104351,0.09621260810741376
104354,0.10639328253141564
104369,0.13067270994856786
104376,0.08798139201517594
104381,0.08376356746793402
104384,0.09565343823641793
104391,0.05732859378020774
104394,0.09169256978625205
104398,0.11869359618207817
104402,0.0741468855768266
104408,0.08971212961098497
104409,0.0542412063147551
104410,0.12377414045443437
104412,0.08171094730290995
104417,0.11519346593568831
104424,0.08790383818293512
104426,0.06791290146618395
104435,0.08607894142087062
104445,0.07265098861447539
104458,0.05732172202840106
104460,0.08547041665293309
104466,0.07506114502966861
104472,0.1040428171041474
104473,0.11544932481844983
104479,0.05536421429988809
104480,0.07733577188390414
104482,0.1160954363128227
104499,0.05796227532382319
104501,0.052866437009880606
104502,0.06860827842440378
104506,0.08677410420475251
104510,0.060439931603675896
104512,0.05797837906183166
104520,0.13159938951287112
104528,0.10292154281551238
104529,0.09420762045934618
104541,0.10053081110729652
104578,0.061106372690933254
104584,0.08329969953527959
104588,0.1033888135042033
104602,0.07358819354539321
104610,0.06112053096361144
104611,0.0893996693349546
104618,0.11581495133309565
104620,0.07799872489545465
104622,0.05583509549034195
104624,0.07221297235504713
104625,0.09607719208326264
104634,0.1262167762539723
104639,0.1017510733444678
104646,0.07743910007926595
104647,0.06590760464090231
104652,0.05361591271767745
104670,0.08952843525410858
104677,0.07487692876290944
104685,0.11820304070458466
104691,0.09436890145123969
104696,0.07992727195383184
104699,0.06277804523987611
104712,0.11418282084855974
104714,0.07795016157606799
104717,0.0829554005192885
104718,0.07646909730820745
104740,0.06647558067641224
104741,0.0966841178526104
104743,0.0452474471895756
104744,0.09196347232525962
104747,0.10134116298000136
104767,0.0835783552032972
104772,0.20202711697872827
104776,0.13013305395357477
104779,0.06656486634073931
104814,0.08333003530725827
104815,0.07709828579954177
104830,0.09673206357322205
104831,0.12004102745680682
104833,0.11155911702799916
104839,0.07315555780765533
104840,0.0906581385762293
104860,0.08312172213838939
104861,0.05975061487956141
104866,0.08485532687241829
104870,0.06994098418529449
104877,0.09324326632378585
104878,0.059397081857739245
104879,0.07476750622021919
104880,0.08958565043786029
104899,0.08095593383725651
104906,0.057914724080044944
104907,0.11257824596355559
104913,0.09166356387579365
104916,0.11414599777915763
104921,0.09423563183887596
104930,0.07496534993529351
104931,0.09290722424200028
104936,0.09983244930037107
104937,0.07629565385773635
104942,0.07875346286884308
104943,0.07531461723479589
104969,0.10433016332160927
104972,0.14074031568380732
104988,0.0908541619161947
105013,0.10285589007316871
105015,0.08891614221754666
105019,0.07188353801761922
105027,0.09801500206588884
105030,0.10171655180677325
105035,0.15888978921616972
105041,0.0661490729258166
105051,0.13632960366374894
105056,0.07501074302494962
105067,0.17005011860380082
105071,0.09807660135843604
105072,0.06352665652054325
105074,0.13374795609057344
105091,0.10671112229126317
105101,0.0713830883327597
105103,0.0861054358536892
105134,0.09369292313156363
105139,0.08673795790115775
105142,0.13523939870287574
105146,0.08272685862275338
105163,0.07950734187325938
105168,0.10662899589485678
105172,0.054133233732251686
105176,0.12740988192032965
105195,0.08331147707412022
105196,0.12676889413919967
105197,0.06112076598295885
105203,0.08492781007385464
105223,0.0816312350668957
105227,0.093646382537219
105228,0.05936999345857622
105230,0.11844231236159518
105231,0.13874042743544726
105239,0.07776228744152931
105242,0.1137064450916604
105244,0.09015266223270517
105245,0.1078842580011368
105248,0.04959044679827001
105249,0.07584102236279146
105266,0.1251480494919326
105271,0.13147364087422578
105276,0.10107404926715721
105282,0.10007067054993488
105292,0.08494773261228952
105297,0.04784008118235562
105332,0.11373738047882316
105333,0.07575549221558585
105343,0.06185275236078646
105344,0.05496713265069747
105345,0.09939533993216093
105357,0.08609831352583794
105359,0.08572744616370802
105366,0.07193310976823951
105367,0.10103247152165963
105370,0.04539259404834638
105377,0.08617341539619498
105390,0.09114490089207368
105399,0.06512955847799158
105403,0.07854284978980881
105404,0.08184718337324391
105414,0.06543759462482945
105417,0.08183845403168104
105425,0.11986311667732599
105452,0.06488463168113057
105454,0.1111311073648097
105456,0.12371114032040126
105470,0.09077302304381177
105471,0.054524657354723005
105483,0.08500654222142308
105493,0.10553011393731959
105508,0.1202707755244417
105514,0.09784183847527639
105515,0.05501495144163336
105528,0.12740807586440925
105529,0.06799062016533432
105531,0.06627350091892487
105532,0.06859606057705397
105558,0.055940367449213955
105574,0.08368834874545808
105578,0.057830233412417345
105584,0.1407295778438626
105595,0.10079018184016865
105617,0.10691522827161652
105618,0.08083879462567402
105621,0.07223074737504084
105625,0.07032596382362337
105629,0.07933708511346944
105630,0.0591460320258688
105634,0.06981017563848793
105635,0.092851633778542
105641,0.08258690741636131
105647,0.10932632421201777
105648,0.07793608878234085
105655,0.06943220200574855
105657,0.0642350356727369
105672,0.11359453058216515
105678,0.08816366769550023
105682,0.07388967607043948
105691,0.08889335549633294
105692,0.07826097461404134
105706,0.1133078964068215
105712,0.10994388126548371
105720,0.08593752440782748
105734,0.07121602275976338
105735,0.0857047751406461
105736,0.08836982528838785
105737,0.0506798151697272
105738,0.12276412643676168
105740,0.11892227684628046
105744,0.0670430772183046
105747,0.107451505728484
105749,0.10020646273627637
105754,0.0860531388474988
105758,0.06669253301669696
105760,0.07335902445271908
105767,0.08656341695527424
105784,0.11564021660991494
105791,0.08549334256262546
105802,0.0815367478651177
105807,0.11858842564334979
105809,0.07292816972148118
105816,0.08189521404849442
105817,0.05494865690291191
105824,0.10978113413010819
105832,0.09961729427413525
105856,0.08193918971620627
105865,0.07580608714310061
105899,0.07019574978955341
105906,0.047533641006097214
105916,0.08504300057481233
105923,0.09647043515380319
105937,0.09693337398534527
105965,0.06381755552172026
105966,0.08336555022705894
105968,0.06984763551402094
105973,0.07513094475073302
105976,0.10052979631204123
105978,0.061405931407689955
105979,0.06749266247157013
105991,0.09572102589393526
105998,0.07671849945006712
105999,0.08816861776436824
106000,0.09914925602362722
106001,0.08869800428591458
106010,0.07708240177611357
106011,0.09764861000391334
106013,0.10513117843677328
106015,0.08772816683526023
106026,0.06313599703267435
106032,0.0687423625540049
106035,0.08467508285230278
106040,0.07776878081868849
106041,0.11955545671284647
106044,0.052717870627408916
106053,0.09718632522245456
106054,0.060867340903552045
106065,0.11276803519802298
106081,0.06634696675490208
106083,0.09130598739461504
106087,0.08870365757596511
106090,0.08761496319411204
106101,0.049321180864700484
106102,0.11573602103257684
106109,0.07560966385635048
106116,0.06085424574686441
106150,0.0630297393929648
106155,0.17804516308479396
106166,0.08888620631031477
106176,0.08007163412792256
106189,0.0641711637716596
106199,0.10950398408384322
106205,0.09983257025784832
106206,0.08649961209170347
106211,0.0819399507559736
106214,0.058870300327014916
106216,0.06908269262279003
106217,0.09382207230288374
106225,0.07441786534065839
106249,0.06473000956920029
106256,0.08475670258754261
106258,0.07247199638261002
106261,0.08700319616612776
106262,0.1041040640509381
106264,0.0490769089433475
106271,0.08765430758538681
106276,0.08014289770149892
106277,0.08550546217964253
106286,0.10138559996153121
106293,0.0597271622428021
106295,0.07241706032002311
106296,0.08886175531662839
106297,0.11571072129207104
106298,0.08279992496908696
106311,0.0644065050553761
106314,0.11423512495654818
106320,0.10281600558675255
106334,0.09172254416086764
106346,0.07378731259761058
106347,0.06937630195977956
106349,0.08446407222118894
106354,0.09605658341293866
106360,0.06235494323638318
106373,0.07423473478899938
106377,0.07150676702378995
106386,0.10181347042266625
106387,0.09986827071073548
106391,0.05262734101794559
106401,0.11945506040555574
106411,0.11548965885859858
106413,0.11442534732777927
106426,0.09190397604757061
106427,0.06566418993394153
106428,0.11699510141628779
106434,0.0975750396309808
106438,0.08409563846572359
106440,0.09783121950666143
106441,0.05977127432878621
106452,0.11568262598942268
106453,0.08182652184046411
106454,0.09826564627523653
106457,0.08488259877829786
106484,0.07017929359323889
106488,0.14507439543693315
106491,0.08529870285972099
106514,0.08041888022057002
106527,0.08032726693370394
106528,0.07038349990331877
106529,0.05740865878029946
106534,0.11742995932816755
106550,0.10238606163563017
106577,0.07857574309686549
106585,0.12857210717420034
106590,0.06601636907757538
106607,0.07851797258195972
106610,0.10027311432370813
106611,0.08736193114653865
106612,0.12678244696014504
106624,0.06072845855564095
106631,0.06118909404929337
106647,0.1619108785037751
106660,0.11209609134005583
106674,0.09128671135296641
106687,0.06864187379697155
106712,0.10027360350342188
106713,0.08786509643218476
106717,0.06693832545074506
106720,0.08826873629447622
106721,0.08678541280258671
106724,0.07417304458533965
106735,0.09543975763536941
106739,0.09023835975628619
106740,0.08187376315892267
106754,0.0648085782388931
106760,0.16201340658584393
106761,0.09506014180676563
106784,0.11204912901602601
106787,0.08433860085843271
106797,0.0639216044177311
106798,0.07622482386720908
106802,0.1179322557980339
106803,0.0936794813944684
106804,0.14191794566981042
106805,0.07128405962073824
106810,0.11335886579573216
106812,0.09210874076045744
106813,0.06930771065452287
106817,0.0650081718157141
106822,0.1133207245163504
106823,0.08564855337300936
106827,0.05972022908873303
106841,0.07441051093657633
106851,0.09501901238419763
106852,0.09511588622369678
106853,0.14296795845284993
106854,0.15521902402728346
106861,0.10212108655262017
106873,0.1171120978030817
106877,0.06715730672702562
106878,0.08244998462054362
106881,0.10220095381711705
106900,0.08620972610500467
106906,0.06677693241817442
106907,0.07838148563703566
106914,0.07983450083902112
106916,0.09732324330055249
106924,0.07184680088782659
106931,0.06758158759067594
106936,0.11006960680843772
106937,0.08331567570511905
106938,0.061096465060564334
106939,0.09320807611824246
106943,0.07809108578256321
106944,0.07744127976630949
106967,0.09916874272540305
106980,0.07000666911366689
106986,0.06158472433432957
106987,0.08290133930843221
106990,0.059667514481172246
107013,0.04796844644616121
107023,0.09066481411823323
107033,0.06565295760404366
107037,0.0930387181595601
107048,0.0941061198603405
107071,0.10160056690621859
107081,0.049645933019806306
107113,0.0763110480204354
107130,0.0589246877745052
107131,0.0794664240945828
107145,0.08571734086470939
107156,0.07848948532775675
107219,0.07343311970052228
107222,0.1319210464673206
107223,0.18080668719184395
107232,0.11386370292251335
107245,0.08302187979090293
107246,0.04838793704013411
107247,0.06680657654663005
107256,0.05884651576729766
107259,0.08323457327856043
107260,0.05014390242301628
107279,0.1284826238995059
107280,0.0748037207518723
107281,0.08333569849017916
107285,0.0820578171554991
107329,0.09651418226955304
107337,0.08332511153131941
107349,0.07537841093897531
107350,0.09192765392672439
107351,0.0577788658816237
107359,0.1494134686282953
107391,0.08099909131111502
107394,0.10229419369317676
107395,0.06272380607430209
107406,0.11019382234238798
107416,0.11000531167095745
107417,0.08244058327000497
107418,0.08215259373803313
107419,0.0706732221593508
107444,0.08342293550326416
107445,0.0952482522950666
107446,0.08427340282073174
107460,0.09188742833013365
107470,0.08865469059378951
107475,0.06856330529957502
107520,0.09402355354198025
107526,0.07315840614572877
107527,0.05155327170388353
107530,0.06168124034584056
107532,0.13717990411463227
107534,0.10543795999400439
107535,0.09199926827786399
107554,0.10731496606588686
107556,0.0832218883475033
107559,0.10008932259236622
107561,0.05623995206487879
107564,0.07108806908470995
107566,0.08978058124659198
107571,0.06842247483297477
107590,0.08872343040845772
107602,0.08733087785276021
107625,0.11370855957521708
107626,0.12909965940560592
107635,0.08210530087704004
107636,0.06822361271942552
107645,0.0892584701142941
107652,0.09715932568074674
107655,0.055365749854554724
107668,0.06494364525227975
107670,0.07186219382055249
107677,0.04401850006825329
107680,0.10268837989765535
107683,0.09278883758362909
107684,0.06549063365906607
107691,0.08240464344041264
107692,0.11318348422881916
107703,0.09796152304630715
107709,0.05077494752744762
107710,0.07927653228555696
107721,0.09417632399093896
107725,0.0947112282819184
107727,0.10836428742193245
107739,0.0775868593863531
107740,0.10568460329241397
107741,0.09320364908226345
107747,0.08082525238889886
107765,0.13622299244027267
107768,0.06276091961926863
107775,0.09617373116745483
107782,0.11645422483314201
107790,0.06698473219366594
107801,0.06837438046999221
107807,0.05461423771096446
107811,0.11656759150534397
107817,0.10809655020472654
107826,0.07136247217214405
107838,0.08477719143677181
107839,0.08125480005272756
107843,0.07207846093704473
107847,0.06419001921077051
107849,0.09530209097551721
107850,0.08548176343253736
107867,0.09929672315114649
107871,0.09296900337711657
107908,0.0799428683568063
107913,0.12644786277800402
107927,0.09176343367466552
107931,0.05287824790723932
107955,0.060061425347645005
107962,0.07861205882547084
107977,0.07541835695885175
107978,0.07638734805587889
107993,0.06286995525614363
108010,0.08297148721213461
108016,0.09378825964848636
108018,0.14116921052530212
108027,0.12378878012445145
108045,0.08347636519621303
108069,0.11947639731404666
108082,0.10398478543033102
108089,0.08695947467544721
108092,0.07119512265419906
108106,0.0704375656742533
108112,0.07463471407335594
108120,0.1194330757373115
108122,0.17554870353819121
108135,0.12423859451698659
108170,0.072440461853859
108171,0.0865778466056691
108177,0.06385817839858189
108180,0.1101912214519937
108183,0.09002941183335503
108184,0.05467121060209434
108185,0.08544036789149723
108192,0.09073085280729987
108195,0.1047227038906999
108196,0.1136788589322772
108218,0.06093329736720498
108219,0.12228185581840816
108243,0.10862612897334192
108249,0.05570478366636336
108251,0.05096666890029208
